CO_MUNICIPIO;doc_bas;doc_vinculo_contrat;pct_contratados
3503109;81;32;39.5
3532207;113;44;38.9
3542008;105;31;29.5
3540002;378;75;19.8
3536307;149;36;24.2
3522158;83;43;51.8
3547908;113;41;36.3
3546801;629;215;34.2
3554706;122;45;36.9
3539301;1099;343;31.2
3511003;275;111;40.4
3530904;82;22;26.8
3539806;1336;495;37.1
3556909;120;28;23.3
3519055;304;93;30.6
3535804;395;50;12.7
3537206;143;48;33.6
3526704;1666;538;32.3
3541653;51;15;29.4
3516002;123;53;43.1
3501707;473;160;33.8
3526001;257;108;42
3524105;618;116;18.8
3538907;282;137;48.6
3506300;166;25;15.1
3513108;467;114;24.4
3515004;3031;1172;38.7
3546504;77;28;36.4
3545407;137;28;20.4
3507407;189;51;27
3535101;141;55;39
3533403;933;207;22.2
3540754;252;115;45.6
3537008;251;108;43
3553401;341;68;19.9
3534203;73;26;35.6
3511409;396;147;37.1
3533502;537;122;22.7
3519303;565;188;33.3
3500501;317;63;19.9
3519402;210;74;35.2
3546256;46;14;30.4
3532702;57;14;24.6
3502804;2400;301;12.5
3527306;639;225;35.2
3534302;695;233;33.5
3515103;1025;471;46
3542602;932;250;26.8
3533205;108;53;49.1
3512209;408;111;27.2
3503950;30;5;16.7
3506607;351;126;35.9
3505005;75;47;62.7
3553906;114;20;17.5
3557154;38;15;39.5
3524006;937;298;31.8
3547007;107;46;43
3505203;533;153;28.7
3540804;254;19;7.5
3523206;728;230;31.6
3506805;157;59;37.6
3552601;141;43;30.5
3542206;520;247;47.5
3525201;538;212;39.4
3508207;80;32;40
3529708;245;67;27.3
3512605;55;26;47.3
3545001;179;51;28.5
3546207;67;22;32.8
3555604;149;82;55
3527207;1184;206;17.4
3523800;100;31;31
3521101;106;51;48.1
3512803;674;87;12.9
3548054;123;35;28.5
3521309;219;54;24.7
3541505;609;186;30.5
3502200;304;63;20.7
3534906;162;88;54.3
3540903;337;108;32
3528403;716;215;30
3525102;725;291;40.1
3536000;116;45;38.8
3508603;549;83;15.1
3528601;135;42;31.1
3514205;44;4;9.1
3518859;137;39;28.5
3519006;100;46;46
3511508;805;318;39.5
3553203;89;51;57.3
3512100;98;39;39.8
3531506;256;38;14.8
3526506;97;58;59.8
3543006;254;104;40.9
3509403;380;115;30.3
3549607;100;55;55
3553955;196;60;30.6
3516853;113;29;25.7
3542701;114;36;31.6
3539400;188;47;25
3525706;578;181;31.3
3535408;251;90;35.9
3551108;125;52;41.6
3544905;149;42;28.2
3556800;279;67;24
3509106;71;39;54.9
3510005;520;241;46.3
3509908;197;91;46.2
3548005;342;55;16.1
3528858;53;13;24.5
3554409;107;20;18.7
3511201;88;17;19.3
3502705;410;181;44.1
3550506;143;55;38.5
3517000;115;71;61.7
3552007;96;36;37.5
3551306;60;32;53.3
3549953;234;67;28.6
3520004;314;76;24.2
3553807;416;99;23.8
3555406;1331;449;33.7
3534104;75;44;58.7
3548203;137;44;32.1
3509700;680;124;18.2
3519501;81;29;35.8
3556008;206;73;35.4
3510153;104;37;35.6
3539608;57;23;40.4
3514957;37;17;45.9
3543204;73;24;32.9
3554607;44;24;54.5
3504404;136;52;38.2
3529302;1053;289;27.4
3509601;1322;435;32.9
3536257;45;19;42.2
3530300;749;151;20.2
3555901;36;13;36.1
3501400;69;38;55.1
3530201;254;72;28.3
3500709;549;180;32.8
3532504;122;23;18.9
3535309;305;116;38
3536208;254;80;31.5
3529104;35;15;42.9
3522505;2488;591;23.8
3553856;138;58;42
3549250;34;12;35.3
3519600;805;149;18.5
3541703;272;68;25
3522703;686;184;26.8
3525508;138;42;30.4
3520426;182;22;12.1
3501202;60;22;36.7
3522802;214;54;25.2
3542909;189;50;26.5
3515657;27;17;63
3520301;430;207;48.1
3505351;101;57;56.4
3509452;85;33;38.8
3520202;192;57;29.7
3502507;608;186;30.6
3543808;96;42;43.8
3541307;660;193;29.2
3531407;350;82;23.4
3532405;238;99;41.6
3546009;200;79;39.5
3520442;453;95;21
3517505;270;81;30
3520905;264;101;38.3
3521408;274;71;25.9
3506904;163;35;21.5
3507100;290;114;39.3
3554656;40;17;42.5
3508702;225;68;30.2
3532058;53;11;20.8
3513207;131;37;28.2
3501301;356;97;27.2
3521705;332;143;43.1
3516606;98;55;56.1
3553708;704;128;18.2
3519907;106;53;50
3511300;146;16;11
3533254;79;18;22.8
3514304;116;34;29.3
3517208;140;74;52.9
3518008;40;22;55
3534807;120;27;22.5
3529658;38;12;31.6
3541604;434;116;26.7
3502309;100;43;43
3511706;216;29;13.4
3548609;141;58;41.1
3547403;39;17;43.6
3555109;232;67;28.9
3534609;418;90;21.5
3500550;109;50;45.9
3550001;163;49;30.1
3524808;605;100;16.5
3521002;437;143;32.7
3544004;487;227;46.6
3509254;380;91;23.9
3523305;204;89;43.6
3526605;124;47;37.9
3532306;111;66;59.5
3525854;62;11;17.7
3505401;124;65;52.4
3556305;299;116;38.8
3517406;680;228;33.5
3512902;114;63;55.3
3540259;62;23;37.1
3521507;82;32;39
3521903;316;25;7.9
3522406;1334;343;25.7
3504206;194;63;32.5
3555307;34;9;26.5
3556107;128;38;29.7
3505302;611;108;17.7
3517604;368;182;49.5
3502002;110;13;11.8
3516903;165;74;44.8
3548104;103;39;37.9
3517703;318;57;17.9
3552700;216;57;26.4
3524501;94;31;33
3539202;361;98;27.1
3525607;72;45;62.5
3521150;74;19;25.7
3545704;65;19;29.2
3512407;437;164;37.5
3549706;875;196;22.4
3515194;56;20;35.7
3542107;152;54;35.5
3538501;115;37;32.2
3503703;110;48;43.6
3515905;34;10;29.4
3544400;55;29;52.7
3536406;114;38;33.3
3541901;134;54;40.3
3504909;132;38;28.8
3503158;38;11;28.9
3503505;53;15;28.3
3544301;224;98;43.8
3526308;70;26;37.1
3509957;108;50;46.3
3531704;72;21;29.2
3524907;125;60;48
3535606;239;113;47.3
3542305;51;22;43.1
3542800;56;32;57.1
3519253;129;79;61.2
3536109;95;38;40
3503604;128;34;26.6
3543253;123;40;32.5
3543501;97;38;39.2
3532827;163;96;58.9
3508009;281;47;16.7
3537503;100;49;49
3553500;84;27;32.1
3510302;302;114;37.7
3531209;115;23;20
3554953;86;19;22.1
3556354;116;14;12.1
3536802;96;48;50
3538204;223;70;31.4
3553609;153;51;33.3
3550803;178;77;43.3
3513900;172;71;41.3
3500600;77;8;10.4
3512704;63;19;30.2
3506706;240;106;44.2
3543709;157;57;36.3
3554755;44;20;45.5
3524204;92;30;32.6
3539509;505;144;28.5
3553658;44;15;34.1
3523701;64;24;37.5
3525409;73;24;32.9
3514601;149;33;22.1
3551504;672;240;35.7
3551405;150;84;56
3510906;50;19;38
3510104;57;25;43.9
3514007;151;64;42.4
3527504;39;12;30.8
3503406;108;32;29.6
3508306;110;20;18.2
3514502;164;22;13.4
3542503;77;33;42.9
3507308;88;35;39.8
3522000;59;17;28.8
3507456;55;26;47.3
3536570;37;15;40.5
3528007;281;70;24.9
3544608;63;25;39.7
3540101;59;22;37.3
3504701;42;30;71.4
3508801;318;107;33.6
3517307;57;13;22.8
3525805;59;30;50.8
3514924;63;13;20.6
3535705;71;14;19.7
3538105;172;43;25
3549201;35;10;28.6
3528205;45;13;28.9
3520707;64;11;17.2
3530003;36;14;38.9
3529609;58;12;20.7
3549003;33;8;24.2
3540408;58;42;72.4
3547650;40;11;27.5
3556958;32;8;25
3513850;30;12;40
3555802;83;41;49.4
3555356;66;24;36.4
3532801;116;47;40.5
3529500;87;35;40.2
3555703;36;21;58.3
3533304;44;8;18.2
3531001;37;1;2.7
3534005;79;20;25.3
3533007;268;94;35.1
3544806;70;28;40
3517901;151;46;30.5
3500907;60;24;40
3547205;28;3;10.7
3554904;76;30;39.5
3532843;32;11;34.4
3535200;113;22;19.5
3544509;71;19;26.8
3502606;51;11;21.6
3510708;176;63;35.8
3523008;49;23;46.9
3517802;120;40;33.3
3532108;51;10;19.6
3518206;488;87;17.8
3506201;36;13;36.1
3507753;51;18;35.3
3517109;61;23;37.7
3527256;39;11;28.2
3516507;42;19;45.2
3506409;75;41;54.7
3555208;31;6;19.4
3505104;87;22;25.3
3548401;70;30;42.9
3527702;67;12;17.9
3537701;60;21;35
3511904;96;38;39.6
3528304;37;8;21.6
3537404;378;111;29.4
3516804;52;24;46.2
3552304;109;60;55
3532868;35;23;65.7
3500105;557;122;21.9
3540853;49;30;61.2
3528908;75;33;44
3521606;89;48;53.9
3515806;44;26;59.1
3514403;915;297;32.5
3547106;58;26;44.8
3533106;41;19;46.3
3549300;43;22;51.2
3531605;59;34;57.6
3545100;66;23;34.8
3544707;47;21;44.7
3520806;52;15;28.8
3500808;51;14;27.5
3548302;51;28;54.9
3544251;338;124;36.7
3515350;161;87;54
3538303;58;20;34.5
3528700;79;34;43
3529203;389;135;34.7
3532157;46;16;34.8
3508900;65;27;41.5
3515301;53;24;45.3
3520608;68;33;48.5
3502408;52;23;44.2
3542404;295;104;35.3
3545506;79;15;19
3552908;85;46;54.1
3543238;42;21;50
3515129;65;17;26.2
3547700;253;76;30
3527900;61;30;49.2
3513306;27;10;37
3537156;47;13;27.7
3516101;52;23;44.2
3539707;58;22;37.9
3501509;54;25;46.3
3527801;72;34;47.2
3533700;66;21;31.8
3556602;136;42;30.9
3534500;42;15;35.7
3554201;103;56;54.4
3533809;61;14;23
3551207;56;15;26.8
3519204;55;20;36.4
3541802;56;15;26.8
3503356;43;22;51.2
3529906;345;159;46.1
3524600;207;72;34.8
3551801;190;92;48.4
3514809;256;136;53.1
3500758;71;35;49.3
3541059;85;19;22.4
3522653;72;28;38.9
3541109;69;28;40.6
3507209;29;10;34.5
3514700;82;39;47.6
4100608;231;71;30.7
4100905;81;22;27.2
4106704;75;18;24
4107108;104;29;27.9
4108908;109;26;23.9
4110300;78;40;51.3
4111308;75;22;29.3
4112603;40;18;45
4113502;446;80;17.9
4115002;110;21;19.1
4115903;51;21;41.2
4116505;27;20;74.1
4117107;257;60;23.3
4118006;208;19;9.1
4118105;178;48;27
4124020;221;80;36.2
4118303;53;25;47.2
4118402;1828;439;24
4119707;72;20;27.8
4120200;81;25;30.9
4121000;188;80;42.6
4123303;191;67;35.1
4123709;197;62;31.5
4123956;73;39;53.4
4124202;56;14;25
4124608;112;17;15.2
4124905;100;34;34
4125902;85;42;49.4
4126702;83;30;36.1
4127304;289;96;33.2
4100509;417;122;29.3
4100707;242;119;49.2
4103370;81;41;50.6
4103479;115;60;52.2
4106605;372;155;41.7
4107256;177;80;45.2
4108320;144;86;59.7
4109906;190;62;32.6
4110607;276;104;37.7
4111555;151;75;49.7
4114708;108;36;33.3
4115101;138;35;25.4
4117206;87;28;32.2
4118907;206;82;39.8
4107520;40;19;47.5
4125357;94;38;40.4
4126900;115;24;20.9
4128104;2447;821;33.6
4118857;118;37;31.4
4128625;74;24;32.4
4128807;140;61;43.6
4105508;1569;403;25.7
4105607;217;76;35
4109104;45;19;42.2
4110409;76;19;25
4112405;129;47;36.4
4113007;108;28;25.9
4122602;151;40;26.5
4125555;52;10;19.2
4126108;102;39;38.2
4126801;228;63;27.6
4127908;172;57;33.1
4100459;58;13;22.4
4103008;96;26;27.1
4103909;270;86;31.9
4108601;737;189;25.6
4120655;96;25;26
4112207;108;42;38.9
4112959;166;77;46.4
4116109;185;75;40.5
4116802;146;45;30.8
4121356;48;37;77.1
4128005;509;136;26.7
4101705;253;112;44.3
4102505;236;55;23.3
4104303;2057;468;22.8
4106555;52;34;65.4
4107504;277;128;46.2
4107553;52;10;19.2
4107702;99;15;15.2
4110805;210;116;55.2
4113734;79;17;21.5
4114005;210;56;26.7
4118808;201;72;35.8
4121109;80;15;18.8
4122503;202;71;35.1
4127205;247;58;23.5
4101150;72;18;25
4102109;476;85;17.9
4102208;63;13;20.6
4103404;56;11;19.6
4105102;184;43;23.4
4105904;407;213;52.3
4108106;48;21;43.8
4109203;102;37;36.3
4110003;112;25;22.3
4110904;94;3;3.2
4111902;188;58;30.9
4113601;94;39;41.5
4113809;107;15;14
4114104;394;126;32
4116307;68;13;19.1
4116406;70;16;22.9
4116901;394;93;23.6
4120408;66;38;57.6
4123402;182;42;23.1
4123600;38;20;52.6
4124509;124;73;58.9
4128302;46;15;32.6
4100806;142;61;43
4102802;307;105;34.2
4108007;209;74;35.4
4116000;39;11;28.2
4120333;67;21;31.3
4120002;271;84;31
4120507;206;30;14.6
4126504;252;47;18.7
4107306;110;16;14.5
4107801;90;28;31.1
4107900;211;54;25.6
4111100;99;38;38.4
4111605;79;14;17.7
4117404;49;21;42.9
4125308;75;25;33.3
4114203;528;181;34.3
4114807;608;175;28.8
4115200;6294;650;10.3
4117503;716;319;44.6
4126256;1344;255;19
4101408;2574;455;17.7
4101507;2065;445;21.5
4103503;176;31;17.6
4103800;161;31;19.3
4112108;435;88;20.2
4114906;149;44;29.5
4115754;188;47;25
4117297;66;20;30.3
4122701;177;42;23.7
4103701;1693;375;22.2
4109807;985;147;14.9
4113700;9360;2003;21.4
4126678;180;78;43.3
4119657;66;29;43.9
4122404;1003;383;38.2
4103206;107;66;61.7
4103305;127;32;25.2
4107603;328;113;34.5
4106852;55;27;49.1
4113106;129;44;34.1
4115507;79;22;27.8
4122107;55;15;27.3
4104402;283;116;41
4108551;61;18;29.5
4122172;110;31;28.2
4108700;148;59;39.9
4111506;916;210;22.9
4101655;83;40;48.2
4101853;63;16;25.4
4112504;273;92;33.7
4113429;104;45;43.3
4113759;81;22;27.2
4114500;349;124;35.5
4117271;202;88;43.6
4122651;154;63;40.9
4125001;248;104;41.9
4125803;195;92;47.2
4101903;340;113;33.2
4112702;217;60;27.6
4117214;121;32;26.4
4121307;57;14;24.6
4123204;72;20;27.8
4124707;308;131;42.5
4126009;201;53;26.4
4128401;246;43;17.5
4100103;153;33;21.6
4101101;326;69;21.2
4102406;778;188;24.2
4106001;214;64;29.9
4106407;1031;246;23.9
4111001;118;24;20.3
4113403;117;38;32.5
4116604;61;28;45.9
4117008;146;29;19.9
4121901;336;100;29.8
4123105;103;39;37.9
4123907;237;66;27.8
4124301;64;29;45.3
4126405;164;45;27.4
4102703;62;13;21
4103602;530;215;40.6
4111803;998;223;22.3
4112900;68;22;32.4
4121802;252;79;31.3
4124103;870;161;18.5
4106100;77;18;23.4
4107009;254;83;32.7
4107751;132;61;46.2
4109708;611;251;41.1
4111704;108;25;23.1
4112306;92;21;22.8
4119202;161;80;49.7
4126207;181;81;44.8
4104709;289;80;27.7
4109005;90;25;27.8
4112801;273;61;22.3
4120705;136;42;30.9
4122909;95;13;13.7
4124004;106;24;22.6
4125407;95;40;42.1
4126603;500;168;33.6
4127809;226;83;36.7
4128500;406;121;29.8
4117305;543;321;59.1
4121703;433;155;35.8
4127106;1388;425;30.6
4110078;194;109;56.2
4127502;273;128;46.9
4128534;153;48;31.4
4101606;498;159;31.9
4112009;528;135;25.6
4119400;353;102;28.9
4126306;290;104;35.9
4104907;1415;332;23.5
4104659;487;127;26.1
4117701;697;176;25.3
4119905;5719;1212;21.2
4102000;845;199;23.6
4107157;94;57;60.6
4107538;124;30;24.2
4108205;157;56;35.7
4108809;629;220;35
4110656;60;18;30
4112751;170;34;20
4114609;1211;275;22.7
4115358;111;36;32.4
4115853;109;41;37.6
4117222;162;60;37
4117453;87;10;11.5
4117909;726;224;30.9
4118451;164;44;26.8
4120853;114;20;17.5
4123501;529;206;38.9
4125456;67;13;19.4
4125753;121;49;40.5
4127403;361;132;36.6
4127700;2886;704;24.4
4127957;170;42;24.7
4101051;54;19;35.2
4103057;197;105;53.3
4103354;141;34;24.1
4103453;344;143;41.6
4104055;94;35;37.2
4104600;322;155;48.1
4104808;5905;1443;24.4
4105003;201;91;45.3
4106308;364;92;25.3
4107124;82;46;56.1
4109302;282;120;42.6
4109757;130;33;25.4
4110052;48;11;22.9
4113452;148;97;65.5
4116703;244;67;27.5
4123824;71;29;40.8
4127858;216;104;48.1
4105300;232;64;27.6
4108304;4508;916;20.3
4110953;250;99;39.6
4115606;378;71;18.8
4115804;981;215;21.9
4126355;86;34;39.5
4116059;242;110;45.5
4121257;64;32;50
4124053;415;88;21.2
4125704;614;309;50.3
4128559;175;67;38.3
4101002;420;156;37.1
4104501;517;253;48.9
4102752;82;34;41.5
4119004;154;44;28.6
4119806;273;145;53.1
4120358;160;54;33.8
4121406;396;119;30.1
4123808;276;79;28.6
4102604;298;61;20.5
4103156;98;39;39.8
4103024;63;29;46
4106571;109;45;41.3
4107207;934;311;33.3
4107405;121;34;28.1
4107850;120;38;31.7
4108403;2004;723;36.1
4115408;256;72;28.1
4116950;139;35;25.2
4117255;177;72;40.7
4119251;57;16;28.1
4121604;108;20;18.5
4122800;88;15;17
4114351;62;20;32.3
4123006;262;94;35.9
4124400;458;211;46.1
4125209;235;66;28.1
4128609;176;94;53.4
4103222;46;10;21.7
4105409;562;172;30.6
4106506;418;123;29.4
4111209;207;57;27.5
4115309;107;22;20.6
4118501;1871;324;17.3
4124806;252;66;26.2
4126272;116;24;20.7
4126652;56;14;25
4128708;150;29;19.3
4113254;139;57;41
4115739;76;22;28.9
4117800;338;116;34.3
4103040;149;87;58.4
4119608;919;417;45.4
4123857;234;102;43.6
4104428;346;116;33.5
4108452;113;26;23
4108650;100;27;27
4115457;89;47;52.8
4104451;280;128;45.7
4109401;3400;474;13.9
4103958;72;28;38.9
4110201;240;110;45.8
4113304;841;185;22
4120150;76;41;53.9
4117057;347;179;51.6
4119301;625;178;28.5
4121752;145;73;50.3
4120903;761;261;34.3
4107546;130;51;39.2
4122156;330;146;44.2
4127965;290;103;35.5
4128658;65;29;44.6
4105706;403;217;53.8
4109658;82;25;30.5
4114401;356;175;49.2
4117602;873;268;30.7
4106456;165;92;55.8
4108957;146;46;31.5
4110102;518;111;21.4
4110706;1161;398;34.3
4110508;256;74;28.9
4111407;230;84;36.5
4120606;1038;236;22.7
4127007;179;105;58.7
4107736;145;84;57.9
4113908;222;48;21.6
4121505;265;68;25.7
4122008;248;99;39.9
4102901;317;88;27.8
4106803;275;122;44.4
4108502;277;150;54.2
4118600;135;45;33.3
4118709;116;37;31.9
4120309;74;18;24.3
4128203;1268;155;12.2
4101309;134;43;32.1
4125100;208;81;38.9
4125605;915;299;32.7
4100202;131;46;35.1
4105201;187;95;50.8
4128633;78;42;53.8
4113205;751;203;27
4120101;82;19;23.2
4104253;386;103;26.7
4100400;1385;550;39.7
4101804;3085;659;21.4
4102307;276;160;58
4103107;182;49;26.9
4104006;720;237;32.9
4104204;2096;422;20.1
4105805;3384;846;25
4106209;303;97;32
4106902;27469;4077;14.8
4107652;2159;644;29.8
4111258;492;128;26
4114302;425;228;53.6
4119152;2256;430;19.1
4119509;1564;485;31
4120804;394;146;37.1
4122206;624;252;40.4
4125506;4655;1082;23.2
4127882;107;45;42.1
4101200;338;154;45.6
4109500;214;168;78.5
4109609;734;119;16.2
4115705;670;114;17
4116208;301;114;37.9
4118204;2875;609;21.2
4119954;557;104;18.7
4100301;151;66;43.7
4104105;147;29;19.7
4119103;241;81;33.6
4121208;336;111;33
4122305;656;220;33.5
4127601;236;59;25
4205407;8542;3418;40
4210506;555;349;62.9
4202305;1198;619;51.7
4206009;287;208;72.5
4201208;177;80;45.2
4216602;4063;1711;42.1
4217253;129;88;68.2
4211900;3946;2026;51.3
4200903;108;78;72.2
4215901;58;24;41.4
4200606;104;62;59.6
4201109;73;45;61.6
4214300;78;39;50
4218707;2274;1151;50.6
4212304;189;133;70.4
4215703;568;250;44
4208104;494;258;52.2
4203956;552;272;49.3
4214805;1363;386;28.3
4203808;1158;638;55.1
4211702;416;204;49
4204400;185;114;61.6
4202800;654;356;54.4
4207304;1117;599;53.6
4217006;234;95;40.6
4201505;253;181;71.5
4201307;969;382;39.4
4209300;3349;1915;57.2
4206108;142;79;55.6
4218400;132;54;40.9
4212403;92;64;69.6
4215604;70;35;50
4214904;118;80;67.8
4208807;392;289;73.7
4215455;292;194;66.4
4219507;964;321;33.3
4206207;258;169;65.5
4205704;615;301;48.9
4204608;4668;1226;26.3
4208906;2933;1324;45.1
4205456;567;219;38.6
4210100;1157;625;54
4217204;918;334;36.4
4200051;104;62;59.6
4207007;1010;663;65.6
4206900;388;194;50
4217600;262;116;44.3
4218350;79;31;39.2
4216206;1267;421;33.2
4207502;1265;532;42.1
4220000;253;175;69.2
4211603;239;141;59
4204301;1657;735;44.4
4204251;364;190;52.2
4219002;430;282;65.6
4209607;282;190;67.4
4211207;362;200;55.2
4202404;7307;3078;42.1
4203600;682;402;58.9
4213203;576;141;24.5
4205902;1046;264;25.2
4201257;151;76;50.3
4215109;245;156;63.7
4201703;172;91;52.9
4218202;908;449;49.4
4214706;128;85;66.4
4202206;179;72;40.2
4205159;49;30;61.2
4209102;7827;2580;33
4217402;314;147;46.8
4205803;285;73;25.6
4208450;418;246;58.9
4202057;175;69;39.4
4201406;1476;736;49.9
4202107;654;322;49.2
4216354;84;62;73.8
4206652;148;77;52
4217709;719;457;63.6
4201901;158;104;65.8
4200309;123;52;42.3
4200200;165;51;30.9
4218608;132;83;62.9
4202859;88;35;39.8
4201604;55;25;45.5
4209151;177;127;71.8
4219358;98;65;66.3
4217808;431;190;44.1
4210852;68;29;42.6
4207577;70;26;37.1
4214003;344;178;51.7
4219408;90;61;67.8
4209508;156;81;51.9
4214607;126;57;45.2
4209904;223;85;38.1
4214102;46;25;54.3
4215307;164;118;72
4214508;127;87;68.5
4207809;200;83;41.5
4213708;325;204;62.8
4205100;113;75;66.4
4203253;63;27;42.9
4202438;103;59;57.3
4211892;72;34;47.2
4202008;2410;631;26.2
4211751;411;230;56
4212056;72;31;43.1
4216800;197;145;73.6
4201000;160;86;53.8
4215802;1357;382;28.2
4204152;70;27;38.6
4218954;79;39;49.4
4216503;669;333;49.8
4216305;496;238;48
4202503;106;75;70.8
4205555;62;22;35.5
4204806;761;389;51.1
4213351;78;35;44.9
4216057;159;105;66
4203709;298;95;31.9
4202602;194;86;44.3
4218905;191;115;60.2
4215059;71;52;73.2
4203402;130;89;68.5
4215505;292;193;66.1
4204178;88;43;48.9
4213302;102;60;58.8
4213807;185;151;81.6
4204558;311;172;55.3
4215679;142;71;50
4212205;342;238;69.6
4211108;225;200;88.9
4209003;646;198;30.7
4210035;163;49;30.1
4219705;692;324;46.8
4200408;145;74;51
4213609;796;278;34.9
4204004;190;123;64.7
4219176;118;66;55.9
4208609;59;35;59.3
4203907;376;140;37.2
4206702;295;146;49.5
4211058;131;48;36.6
4219853;68;36;52.9
4219150;41;20;48.8
4202875;88;70;79.5
4209409;1058;698;66
4206751;43;21;48.8
4217907;129;78;60.5
4206801;44;23;52.3
4218509;131;54;41.2
4205209;76;44;57.9
4209201;48;21;43.8
4211801;143;76;53.1
4201273;97;67;69.1
4209854;62;32;51.6
4213906;45;31;68.9
4200754;36;19;52.8
4212601;55;33;60
4207700;148;87;58.8
4217501;382;172;45
4201653;61;40;65.6
4207601;117;73;62.4
4213104;159;66;41.5
4208005;149;76;51
4211876;36;28;77.8
4219606;74;40;54.1
4204202;4459;2909;65.2
4204350;110;72;65.5
4211306;1733;709;40.9
4211454;70;40;57.1
4204103;90;61;67.8
4213153;58;34;58.6
4200507;135;75;55.6
4212106;354;197;55.6
4203105;121;74;61.2
4217303;166;109;65.7
4216008;246;116;47.2
4204756;61;42;68.9
4211405;67;34;50.7
4212908;378;185;48.9
4210902;122;92;75.4
4202578;56;34;60.7
4217758;65;44;67.7
4217550;92;66;71.7
4208955;46;23;50
4218855;55;22;40
4200556;61;40;65.6
4214201;163;80;49.1
4207858;53;20;37.7
4205431;45;19;42.2
4215695;38;16;42.1
4216909;539;302;56
4211652;52;23;44.2
4202099;37;25;67.6
4212239;76;42;55.3
4202081;73;42;57.5
4208401;365;172;47.1
4216255;131;75;57.3
4218756;88;48;54.5
4217154;50;40;80
4217956;64;57;89.1
4205357;50;27;54
4205001;275;188;68.4
4215208;93;75;80.6
4200804;120;67;55.8
4204707;239;123;51.5
4207759;114;79;69.3
4216701;261;149;57.1
4214151;65;36;55.4
4206603;100;27;27
4211009;153;78;51
4207650;159;104;65.4
4208203;4626;1627;35.2
4215075;106;68;64.2
4215687;62;50;80.6
4203501;243;138;56.8
4215356;98;69;70.4
4215752;52;31;59.6
4203006;1541;698;45.3
4212007;127;71;55.9
4215554;50;26;52
4202156;60;28;46.7
4204905;145;73;50.3
4213401;198;90;45.5
4206405;204;140;68.6
4207106;293;149;50.9
4212502;668;272;40.7
4203204;1356;571;42.1
4213500;565;134;23.7
4202453;457;252;55.1
4208302;1315;521;39.6
4200101;348;169;48.6
4205191;62;31;50
4215653;235;124;52.8
4210001;260;170;65.4
4212809;487;89;18.3
4210050;38;26;68.4
4214409;93;54;58.1
4203154;91;72;79.1
4210704;62;40;64.5
4219309;995;430;43.2
4215406;61;28;45.9
4213005;71;31;43.7
4207908;132;47;35.6
4218251;159;135;84.9
4205506;682;272;39.9
4209706;239;165;69
4216404;173;113;65.3
4218806;246;184;74.8
4218004;899;514;57.2
4201950;238;125;52.5
4210407;122;70;57.4
4208708;193;146;75.6
4219200;148;80;54.1
4218103;86;44;51.2
4202073;216;128;59.3
4211256;56;34;60.7
4210803;105;71;67.6
4212254;155;106;68.4
4202909;2387;969;40.6
4206306;375;155;41.3
4202701;108;72;66.7
4210209;73;49;67.1
4211504;189;83;43.9
4207684;210;160;76.2
4202537;75;65;86.7
4205308;202;106;52.5
4205175;82;49;59.8
4210555;43;21;48.8
4209458;53;25;47.2
4204459;40;16;40
4216107;173;135;78
4209177;43;20;46.5
4205605;68;27;39.7
4211850;49;28;57.1
4210605;301;135;44.9
4212270;102;67;65.7
4219101;83;47;56.6
4202131;98;49;50
4218301;393;193;49.1
4210308;126;91;72.2
4206504;786;345;43.9
4204509;210;117;55.7
4212650;190;120;63.2
4217105;103;68;66
4207205;242;189;78.1
4208500;591;298;50.4
4204194;57;35;61.4
4201802;66;37;56.1
4212700;142;107;75.4
4209805;83;48;57.8
4207403;106;67;63.2
4200705;178;120;67.4
4215000;756;227;30
4203303;211;104;49.3
4322400;1796;586;32.6
4319901;1220;180;14.8
4305108;6001;1123;18.7
4321451;510;77;15.1
4301602;1620;395;24.4
4313508;758;264;34.8
4317103;1195;360;30.1
4314407;5400;879;16.3
4309308;1293;479;37
4303004;1332;380;28.5
4319000;355;119;33.5
4302402;187;118;63.1
4312658;271;95;35.1
4313904;673;174;25.9
4310603;568;234;41.2
4314902;16619;3971;23.9
4303103;1907;425;22.3
4309209;3640;787;21.6
4322202;381;69;18.1
4320008;1729;350;20.2
4320909;473;171;36.2
4314100;2847;659;23.1
4307906;1029;270;26.2
4307708;1370;178;13
4307500;292;108;37
4301305;354;167;47.2
4320800;563;277;49.2
4302006;148;89;60.1
4323002;2783;772;27.7
4300604;2197;514;23.4
4318903;522;167;32
4301909;175;76;43.4
4305355;552;236;42.8
4313060;282;154;54.6
4322806;417;115;27.6
4302105;1694;429;25.3
4304804;406;145;35.7
4312906;95;28;29.5
4319711;34;25;73.5
4318705;2857;801;28
4317202;1115;286;25.7
4317905;244;41;16.8
4304606;3567;886;24.8
4321501;710;380;53.5
4310330;368;46;12.5
4307609;721;61;8.5
4310108;536;248;46.3
4301057;201;44;21.9
4310801;339;32;9.4
4322509;953;290;30.4
4307450;62;17;27.4
4316808;1759;419;23.8
4313409;3069;491;16
4314027;95;36;37.9
4306973;61;31;50.8
4316105;133;72;54.1
4304200;405;91;22.5
4316907;4247;1134;26.7
4312138;78;51;65.4
4308854;51;30;58.8
4311429;70;46;65.7
4303509;847;330;39
4311775;149;88;59.1
4300208;134;35;26.1
4302808;536;110;20.5
4304713;78;28;35.9
4309555;86;30;34.9
4315800;147;20;13.6
4320701;249;94;37.8
4314050;760;323;42.5
4321204;980;448;45.7
4309407;329;70;21.3
