CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;doc_bas;doc_vinculo_contrat;pct_contratados
2930154;Serra do Ramalho;BA;659;290;44
2930758;Sítio do Mato;BA;346;181;52.3
2901353;Andorinha;BA;307;154;50.2
2901809;Antônio Gonçalves;BA;234;100;42.7
2906006;Campo Formoso;BA;933;21;2.3
2932457;Umburanas;BA;220;66;30
2910859;Filadélfia;BA;348;153;44
2917003;Itiúba;BA;577;130;22.5
2917706;Jaguarari;BA;498;133;26.7
2924603;Pindobaçu;BA;479;326;68.1
2930105;Senhor do Bonfim;BA;1282;309;24.1
2901155;América Dourada;BA;179;39;21.8
2903003;Barra do Mendes;BA;244;124;50.8
2903235;Barro Alto;BA;218;74;33.9
2905305;Cafarnaum;BA;257;65;25.3
2906204;Canarana;BA;420;170;40.5
2907608;Central;BA;272;40;14.7
2911303;Gentio do Ouro;BA;179;75;41.9
2912400;Ibipeba;BA;225;93;41.3
2913101;Ibititá;BA;262;87;33.2
2914406;Iraquara;BA;293;100;34.1
2914604;Irecê;BA;1112;311;28
2918357;João Dourado;BA;392;155;39.5
2918506;Jussara;BA;230;100;43.5
2919157;Lapão;BA;467;256;54.8
2922052;Mulungu do Morro;BA;212;79;37.3
2925600;Presidente Dutra;BA;232;144;62.1
2929255;São Gabriel;BA;273;123;45.1
2930808;Souto Soares;BA;210;107;51
2932408;Uibaí;BA;193;81;42
2905107;Caém;BA;216;79;36.6
2905503;Caldeirão Grande;BA;307;191;62.2
2906873;Capim Grosso;BA;530;192;36.2
2917508;Jacobina;BA;1269;171;13.5
2921203;Miguel Calmon;BA;326;32;9.8
2921401;Mirangaba;BA;353;103;29.2
2921708;Morro do Chapéu;BA;502;154;30.7
2923357;Ourolândia;BA;273;111;40.7
2924801;Piritiba;BA;232;57;24.6
2925253;Ponto Novo;BA;692;475;68.6
2925931;Quixabeira;BA;327;260;79.5
2929370;São José do Jacuípe;BA;173;14;8.1
2929800;Saúde;BA;188;73;38.8
2930600;Serrolândia;BA;142;8;5.6
2933109;Várzea do Poço;BA;125;5;4
2933158;Várzea Nova;BA;176;72;40.9
2902609;Baixa Grande;BA;215;30;14
2903805;Boa Vista do Tupim;BA;288;66;22.9
2911907;Iaçu;BA;405;171;42.2
2912608;Ibiquera;BA;63;43;68.3
2914703;Itaberaba;BA;1073;563;52.5
2919009;Lajedinho;BA;56;17;30.4
2919603;Macajuba;BA;168;58;34.5
2920106;Mairi;BA;243;58;23.9
2922102;Mundo Novo;BA;291;128;44
2927200;Ruy Barbosa;BA;502;242;48.2
2931301;Tapiramutá;BA;223;86;38.6
2933059;Várzea da Roça;BA;246;78;31.7
2900405;Água Fria;BA;201;13;6.5
2901502;Anguera;BA;303;233;76.9
2901700;Antônio Cardoso;BA;159;59;37.1
2908200;Conceição da Feira;BA;273;142;52
2908507;Conceição do Jacuípe;BA;465;101;21.7
2908903;Coração de Maria;BA;358;135;37.7
2910305;Elísio Medrado;BA;189;98;51.9
2910800;Feira de Santana;BA;6362;53;0.8
2913804;Ipecaetá;BA;296;123;41.6
2914000;Ipirá;BA;834;189;22.7
2914505;Irará;BA;574;248;43.2
2916856;Itatim;BA;278;171;61.5
2923308;Ouriçangas;BA;121;20;16.5
2924108;Pedrão;BA;99;33;33.3
2924652;Pintadas;BA;140;33;23.6
2925956;Rafael Jambeiro;BA;298;57;19.1
2927507;Santa Bárbara;BA;392;167;42.6
2928307;Santanópolis;BA;149;44;29.5
2928505;Santa Terezinha;BA;154;65;42.2
2928802;Santo Estêvão;BA;671;220;32.8
2929305;São Gonçalo dos Campos;BA;437;66;15.1
2930402;Serra Preta;BA;274;120;43.8
2931103;Tanquinho;BA;112;65;58
2931400;Teodoro Sampaio;BA;103;49;47.6
2909208;Coronel João Sá;BA;519;296;57
2918100;Jeremoabo;BA;513;123;24
2924207;Pedro Alexandre;BA;255;82;32.2
2927606;Santa Brígida;BA;212;67;31.6
2930766;Sítio do Quinto;BA;221;62;28.1
2906808;Cansanção;BA;960;598;62.3
2906824;Canudos;BA;299;108;36.1
2910701;Euclides da Cunha;BA;866;373;43.1
2921500;Monte Santo;BA;1044;464;44.4
2922656;Nordestina;BA;280;200;71.4
2925808;Queimadas;BA;387;165;42.6
2925907;Quijingue;BA;436;202;46.3
2931905;Tucano;BA;866;233;26.9
2932002;Uauá;BA;529;242;45.7
2900355;Adustina;BA;219;105;47.9
2901601;Antas;BA;240;101;42.1
2902658;Banzaê;BA;320;106;33.1
2907806;Cícero Dantas;BA;516;224;43.4
2907905;Cipó;BA;492;241;49
2910750;Fátima;BA;456;283;62.1
2911857;Heliópolis;BA;233;61;26.2
2916500;Itapicuru;BA;516;229;44.4
2922904;Nova Soure;BA;401;110;27.4
2923050;Novo Triunfo;BA;236;68;28.8
2923100;Olindina;BA;366;111;30.3
2913705;Inhambupe;BA;686;131;19.1
2923803;Paripiranga;BA;425;49;11.5
2926509;Ribeira do Amparo;BA;266;63;23.7
2926608;Ribeira do Pombal;BA;1125;534;47.5
2902104;Araci;BA;919;368;40
2903607;Biritinga;BA;292;126;43.2
2906402;Candeal;BA;118;13;11
2906857;Capela do Alto Alegre;BA;165;44;26.7
2908408;Conceição do Coité;BA;1035;235;22.7
2911253;Gavião;BA;110;30;27.3
2913309;Ichu;BA;121;24;19.8
2919108;Lamarão;BA;130;54;41.5
2922730;Nova Fátima;BA;138;33;23.9
2924058;Pé de Serra;BA;313;15;4.8
2926103;Retirolândia;BA;256;92;35.9
2926301;Riachão do Jacuípe;BA;459;105;22.9
2928000;Santaluz;BA;570;260;45.6
2928950;São Domingos;BA;163;76;46.6
2930501;Serrinha;BA;1491;437;29.3
2903276;Barrocas;BA;326;158;48.5
2931509;Teofilândia;BA;334;75;22.5
2933000;Valente;BA;491;202;41.1
2900306;Acajutiba;BA;243;59;24.3
2900702;Alagoinhas;BA;1729;285;16.5
2901908;Aporá;BA;303;0;0
2902054;Araçás;BA;263;196;74.5
2902203;Aramari;BA;246;170;69.1
2909604;Crisópolis;BA;288;66;22.9
2927002;Rio Real;BA;643;225;35
2929701;Sátiro Dias;BA;358;106;29.6
2907004;Cardeal da Silva;BA;181;78;43.1
2908606;Conde;BA;356;55;15.4
2910503;Entre Rios;BA;624;106;17
2910602;Esplanada;BA;479;72;15
2917904;Jandaíra;BA;195;78;40
2901106;Amélia Rodrigues;BA;295;82;27.8
2907509;Catu;BA;704;193;27.4
2915908;Itanagra;BA;113;64;56.6
2921005;Mata de São João;BA;841;177;21
2925204;Pojuca;BA;559;294;52.6
2929503;São Sebastião do Passé;BA;593;236;39.8
2931707;Terra Nova;BA;182;97;53.3
2902302;Aratuípe;BA;134;28;20.9
2904852;Cabaceiras do Paraguaçu;BA;308;81;26.3
2904902;Cachoeira;BA;411;113;27.5
2907301;Castro Alves;BA;503;193;38.4
2908309;Conceição do Almeida;BA;253;83;32.8
2909802;Cruz das Almas;BA;879;103;11.7
2910206;Dom Macedo Costa;BA;80;62;77.5
2911600;Governador Mangabeira;BA;413;129;31.2
2917805;Jaguaripe;BA;310;120;38.7
2920601;Maragogipe;BA;522;174;33.3
2922201;Muniz Ferreira;BA;97;21;21.6
2922300;Muritiba;BA;390;108;27.7
2922508;Nazaré;BA;384;82;21.4
2927309;Salinas da Margarida;BA;257;55;21.4
2928604;Santo Amaro;BA;837;281;33.6
2928703;Santo Antônio de Jesus;BA;1415;401;28.3
2929008;São Félix;BA;187;50;26.7
2929107;São Felipe;BA;420;173;41.2
2929602;Sapeaçu;BA;442;162;36.7
2929750;Saubara;BA;195;113;57.9
2933174;Varzedo;BA;137;6;4.4
2905701;Camaçari;BA;3366;290;8.6
2906501;Candeias;BA;889;14;1.6
2910057;Dias d'Ávila;BA;1014;264;26
2916104;Itaparica;BA;367;216;58.9
2919207;Lauro de Freitas;BA;2613;669;25.6
2919926;Madre de Deus;BA;245;80;32.7
2927408;Salvador;BA;25006;3324;13.3
2929206;São Francisco do Conde;BA;444;51;11.5
2930709;Simões Filho;BA;1303;292;22.4
2933208;Vera Cruz;BA;523;282;53.9
2904100;Boquira;BA;343;74;21.6
2904209;Botuporã;BA;216;136;63
2904506;Brotas de Macaúbas;BA;168;82;48.8
2907558;Caturama;BA;209;161;77
2912509;Ibipitanga;BA;268;129;48.1
2913002;Ibitiara;BA;181;70;38.7
2914109;Ipupiara;BA;173;84;48.6
2919801;Macaúbas;BA;651;89;13.7
2923035;Novo Horizonte;BA;227;134;59
2923209;Oliveira dos Brejinhos;BA;289;95;32.9
2931053;Tanque Novo;BA;280;101;36.1
2900108;Abaíra;BA;109;37;33.9
2901304;Andaraí;BA;189;36;19
2902807;Barra da Estiva;BA;341;110;32.3
2904001;Boninal;BA;169;71;42
2921906;Mucugê;BA;174;40;23
2904050;Bonito;BA;288;159;55.2
2908804;Contendas do Sincorá;BA;61;0;0
2912202;Ibicoara;BA;345;156;45.2
2915007;Itaeté;BA;215;107;49.8
2918605;Jussiape;BA;116;25;21.6
2919306;Lençóis;BA;174;59;33.9
2922854;Nova Redenção;BA;122;19;15.6
2923506;Palmeiras;BA;165;38;23
2924306;Piatã;BA;327;161;49.2
2926707;Rio de Contas;BA;166;73;44
2929909;Seabra;BA;667;259;38.8
2932804;Utinga;BA;244;15;6.1
2933406;Wagner;BA;134;29;21.6
2900603;Aiquara;BA;88;24;27.3
2901007;Amargosa;BA;526;114;21.7
2901957;Apuarema;BA;125;30;24
2904308;Brejões;BA;206;64;31.1
2909505;Cravolândia;BA;100;22;22
2914208;Irajuba;BA;93;29;31.2
2914307;Iramaia;BA;155;40;25.8
2915106;Itagi;BA;215;100;46.5
2916708;Itaquara;BA;112;64;57.1
2916906;Itiruçu;BA;184;57;31
2917607;Jaguaquara;BA;646;260;40.2
2918001;Jequié;BA;1858;564;30.4
2918209;Jiquiriçá;BA;280;159;56.8
2918308;Jitaúna;BA;355;258;72.7
2918704;Lafaiete Coutinho;BA;93;75;80.6
2918803;Laje;BA;241;118;49
2919058;Lajedo do Tabocal;BA;167;0;0
2920502;Maracás;BA;357;179;50.1
2920809;Marcionílio Souza;BA;180;110;61.1
2921302;Milagres;BA;136;5;3.7
2922409;Mutuípe;BA;227;41;18.1
2922805;Nova Itarana;BA;165;99;60
2924900;Planaltino;BA;153;109;71.2
2927903;Santa Inês;BA;285;120;42.1
2929404;São Miguel das Matas;BA;170;44;25.9
2932101;Ubaíra;BA;293;132;45.1
2900504;Érico Cardoso;BA;217;79;36.4
2910107;Dom Basílio;BA;187;40;21.4
2919504;Livramento de Nossa Senhora;BA;662;217;32.8
2923605;Paramirim;BA;380;170;44.7
2926905;Rio do Pires;BA;259;128;49.4
2905008;Caculé;BA;369;117;31.7
2905206;Caetité;BA;752;214;28.5
2906600;Candiba;BA;160;37;23.1
2911709;Guanambi;BA;1087;144;13.2
2912004;Ibiassucê;BA;164;74;45.1
2913408;Igaporã;BA;262;75;28.6
2917334;Iuiu;BA;169;76;45
2917409;Jacaraci;BA;304;176;57.9
2918753;Lagoa Real;BA;238;65;27.3
2919405;Licínio de Almeida;BA;331;221;66.8
2920205;Malhada;BA;271;157;57.9
2921054;Matina;BA;233;121;51.9
2921807;Mortugaba;BA;205;111;54.1
2923407;Palmas de Monte Alto;BA;240;86;35.8
2924504;Pindaí;BA;325;182;56
2926400;Riacho de Santana;BA;495;181;36.6
2930006;Sebastião Laranjeiras;BA;145;49;33.8
2932606;Urandi;BA;277;137;49.5
2902005;Aracatu;BA;431;246;57.1
2904605;Brumado;BA;920;26;2.8
2906899;Caraíbas;BA;162;117;72.2
2908705;Condeúba;BA;216;53;24.5
2909000;Cordeiros;BA;156;51;32.7
2911659;Guajeru;BA;110;47;42.7
2917201;Ituaçu;BA;250;5;2
2919959;Maetinga;BA;140;67;47.9
2920304;Malhada de Pedras;BA;232;106;45.7
2924702;Piripá;BA;162;58;35.8
2925709;Presidente Jânio Quadros;BA;180;121;67.2
2926806;Rio do Antônio;BA;251;93;37.1
2931004;Tanhaçu;BA;377;116;30.8
2931806;Tremedal;BA;233;90;38.6
2901205;Anagé;BA;232;56;24.1
2905156;Caetanos;BA;189;127;67.2
2902906;Barra do Choça;BA;474;255;53.8
2903508;Belo Campo;BA;357;216;60.5
2903706;Boa Nova;BA;211;53;25.1
2921450;Mirante;BA;93;30;32.3
2903953;Bom Jesus da Serra;BA;141;8;5.7
2904803;Caatiba;BA;94;25;26.6
2922706;Nova Canaã;BA;195;85;43.6
2906709;Cândido Sales;BA;404;143;35.4
2910008;Dário Meira;BA;230;122;53
2912301;Ibicuí;BA;255;42;16.5
2913507;Iguaí;BA;369;82;22.2
2920403;Manoel Vitorino;BA;178;100;56.2
2916203;Itapé;BA;144;26;18.1
2925006;Planalto;BA;322;55;17.1
2925105;Poções;BA;529;118;22.3
2933307;Vitória da Conquista;BA;3678;777;21.1
2910404;Encruzilhada;BA;297;110;37
2926657;Ribeirão do Largo;BA;201;65;32.3
2915809;Itambé;BA;249;49;19.7
2916401;Itapetinga;BA;879;291;33.1
2916807;Itarantim;BA;226;42;18.6
2917102;Itororó;BA;300;77;25.7
2919702;Macarani;BA;245;28;11.4
2920007;Maiquinique;BA;154;38;24.7
2925402;Potiraguá;BA;153;74;48.4
2905404;Cairu;BA;348;151;43.4
2905800;Camamu;BA;431;131;30.4
2913457;Igrapiúna;BA;184;88;47.8
2917300;Ituberá;BA;321;93;29
2920700;Maraú;BA;340;122;35.9
2922607;Nilo Peçanha;BA;174;80;46
2924678;Piraí do Norte;BA;167;60;35.9
2925758;Presidente Tancredo Neves;BA;387;24;6.2
2931202;Taperoá;BA;268;144;53.7
2932903;Valença;BA;1206;346;28.7
2900900;Almadina;BA;107;56;52.3
2902252;Arataca;BA;158;55;34.8
2902401;Aurelino Leal;BA;216;142;65.7
2903102;Barra do Rocha;BA;88;28;31.8
2903300;Barro Preto;BA;108;2;1.9
2903409;Belmonte;BA;307;78;25.4
2904704;Buerarema;BA;218;22;10.1
2905602;Camacan;BA;322;51;15.8
2906303;Canavieiras;BA;521;267;51.2
2908002;Coaraci;BA;317;76;24
2910909;Firmino Alves;BA;77;9;11.7
2911006;Floresta Azul;BA;115;53;46.1
2911204;Gandu;BA;620;257;41.5
2911501;Gongogi;BA;101;33;32.7
2912103;Ibicaraí;BA;286;65;22.7
2912707;Ibirapitanga;BA;258;52;20.2
2912905;Ibirataia;BA;239;53;22.2
2913606;Ilhéus;BA;2067;624;30.2
2913903;Ipiaú;BA;518;150;29
2914802;Itabuna;BA;2192;218;9.9
2914901;Itacaré;BA;377;42;11.1
2915205;Itagibá;BA;178;96;53.9
2915403;Itaju do Colônia;BA;121;63;52.1
2915502;Itajuípe;BA;251;43;17.1
2915700;Itamari;BA;152;24;15.8
2916302;Itapebi;BA;183;10;5.5
2916609;Itapitanga;BA;225;80;35.6
2918555;Jussari;BA;131;74;56.5
2920908;Mascote;BA;210;73;34.8
2922755;Nova Ibiá;BA;125;49;39.2
2923902;Pau Brasil;BA;181;26;14.4
2927804;Santa Cruz da Vitória;BA;84;40;47.6
2928059;Santa Luzia;BA;161;76;47.2
2929354;São José da Vitória;BA;92;39;42.4
2931608;Teolândia;BA;183;8;4.4
2932200;Ubaitaba;BA;295;167;56.6
2932309;Ubatã;BA;237;42;17.7
2932507;Una;BA;289;129;44.6
2932705;Uruçuca;BA;383;145;37.9
2933505;Wenceslau Guimarães;BA;300;53;17.7
2900801;Alcobaça;BA;330;167;50.6
2906907;Caravelas;BA;315;62;19.7
2910727;Eunápolis;BA;1476;260;17.6
2911808;Guaratinga;BA;317;28;8.8
2912806;Ibirapuã;BA;117;50;42.7
2914653;Itabela;BA;389;139;35.7
2915304;Itagimirim;BA;96;8;8.3
2915601;Itamaraju;BA;933;574;61.5
2916005;Itanhém;BA;276;72;26.1
2918456;Jucuruçu;BA;177;94;53.1
2918902;Lajedão;BA;63;31;49.2
2921104;Medeiros Neto;BA;332;30;9
2922003;Mucuri;BA;675;151;22.4
2923001;Nova Viçosa;BA;655;235;35.9
2925303;Porto Seguro;BA;2443;1028;42.1
2925501;Prado;BA;565;308;54.5
2927705;Santa Cruz Cabrália;BA;426;269;63.1
2931350;Teixeira de Freitas;BA;1832;230;12.6
2933257;Vereda;BA;125;48;38.4
3106200;Belo Horizonte;MG;32541;4678;14.4
3145901;Ouro Branco;MG;689;210;30.5
3106705;Betim;MG;6602;718;10.9
3154606;Ribeirão das Neves;MG;4291;1244;29
3156700;Sabará;MG;1466;398;27.1
3160702;Santos Dumont;MG;766;356;46.5
3147907;Passos;MG;1703;601;35.3
3151800;Poços de Caldas;MG;2552;340;13.3
3152501;Pouso Alegre;MG;2515;705;28
3118601;Contagem;MG;7784;1989;25.6
3105400;Barão de Cocais;MG;469;211;45
3129806;Ibirité;MG;2201;838;38.1
3108107;Bonfim;MG;80;34;42.5
3109006;Brumadinho;MG;564;267;47.3
3110004;Caeté;MG;543;165;30.4
3120607;Crucilândia;MG;62;20;32.3
3124104;Esmeraldas;MG;1036;630;60.8
3170206;Uberlândia;MG;10287;2037;19.8
3140159;Mário Campos;MG;187;90;48.1
3165537;Sarzedo;MG;544;268;49.3
3130101;Igarapé;MG;776;299;38.5
3162922;São Joaquim de Bicas;MG;597;285;47.7
3134608;Jaboticatubas;MG;225;98;43.6
3136603;Nova União;MG;80;54;67.5
3137601;Lagoa Santa;MG;998;261;26.2
3117876;Confins;MG;117;67;57.3
3144805;Nova Lima;MG;1915;316;16.5
3149309;Pedro Leopoldo;MG;946;442;46.7
3150406;Piedade dos Gerais;MG;45;22;48.9
3153905;Raposos;MG;225;166;73.8
3148103;Patrocínio;MG;1587;446;28.1
3154804;Rio Acima;MG;146;40;27.4
3155306;Rio Manso;MG;64;25;39.1
3157203;Santa Bárbara;MG;474;178;37.6
3115359;Catas Altas;MG;92;51;55.4
3157807;Santa Luzia;MG;2720;1051;38.6
3114105;Carmo de Minas;MG;171;64;37.4
3159001;Santana do Riacho;MG;86;66;76.7
3168309;Taquaraçu de Minas;MG;63;26;41.3
3171204;Vespasiano;MG;1701;1100;64.7
3162955;São José da Lapa;MG;342;177;51.8
3169307;Três Corações;MG;1073;303;28.2
3148004;Patos de Minas;MG;2284;972;42.6
3151503;Piumhi;MG;501;231;46.1
3152105;Ponte Nova;MG;946;271;28.6
3118304;Conselheiro Lafaiete;MG;2262;864;38.2
3105608;Barbacena;MG;1857;646;34.8
3102100;Alto Rio Doce;MG;137;63;46
3102803;Andrelândia;MG;142;30;21.1
3102902;Antônio Carlos;MG;130;78;60
3103306;Aracitaba;MG;34;10;29.4
3131901;Itabirito;MG;975;219;22.5
3105905;Barroso;MG;305;110;36.1
3106804;Bias Fortes;MG;49;29;59.2
3112208;Capela Nova;MG;44;15;34.1
3113107;Caranaíba;MG;45;16;35.6
3113206;Carandaí;MG;372;139;37.4
3116308;Cipotânea;MG;62;20;32.3
3121506;Desterro do Melo;MG;48;9;18.8
3129400;Ibertioga;MG;67;40;59.7
3139102;Madre de Deus de Minas;MG;75;30;40
3141603;Mercês;MG;112;36;32.1
3141900;Minduri;MG;44;12;27.3
3145703;Oliveira Fortes;MG;36;31;86.1
3146602;Paiva;MG;31;24;77.4
3150307;Piedade do Rio Grande;MG;54;19;35.2
3101631;Alfredo Vasconcelos;MG;110;45;40.9
3154408;Ressaquinha;MG;71;23;32.4
3157302;Santa Bárbara do Tugúrio;MG;84;58;69
3158706;Santana do Garambéu;MG;42;27;64.3
3159407;Santa Rita de Ibitipoca;MG;51;35;68.6
3165305;São Vicente de Minas;MG;85;22;25.9
3166204;Senhora dos Remédios;MG;105;52;49.5
3102209;Alvarenga;MG;79;41;51.9
3118403;Conselheiro Pena;MG;319;180;56.4
3107802;Bom Jesus do Galho;MG;161;99;61.5
3113404;Caratinga;MG;1238;658;53.2
3150158;Piedade de Caratinga;MG;99;48;48.5
3123858;Entre Folhas;MG;77;41;53.2
3130556;Imbé de Minas;MG;100;63;63
3131158;Ipaba;MG;234;158;67.5
3157252;Santa Bárbara do Leste;MG;103;48;46.6
3159357;Santa Rita de Minas;MG;88;36;40.9
3170057;Ubaporanga;MG;165;110;66.7
3170578;Vargem Alegre;MG;50;19;38
3120003;Córrego Novo;MG;39;10;25.6
3122504;Dom Cavati;MG;59;24;40.7
3170107;Uberaba;MG;5614;1535;27.3
3129301;Iapu;MG;117;49;41.9
3109253;Bugre;MG;58;45;77.6
3130903;Inhapim;MG;377;234;62.1
3160959;São Domingos das Dores;MG;98;31;31.6
3164472;São Sebastião do Anta;MG;112;62;55.4
3131208;Ipanema;MG;235;131;55.7
3168051;Taparuba;MG;70;56;80
3151909;Pocrane;MG;115;81;70.4
3162609;São João do Oriente;MG;89;26;29.2
3168408;Tarumirim;MG;220;122;55.5
3102407;Alvorada de Minas;MG;120;88;73.3
3136520;José Gonçalves de Minas;MG;60;30;50
3106507;Berilo;MG;188;128;68.1
3112307;Capelinha;MG;654;305;46.6
3102852;Angelândia;MG;101;48;47.5
3113503;Carbonita;MG;113;50;44.2
3116100;Chapada do Norte;MG;197;119;60.4
3117504;Conceição do Mato Dentro;MG;386;174;45.1
3118106;Congonhas do Norte;MG;48;22;45.8
3120102;Couto de Magalhães de Minas;MG;71;43;60.6
3121001;Datas;MG;88;55;62.5
3121605;Diamantina;MG;803;354;44.1
3111101;Campina Verde;MG;295;82;27.8
3125408;Felício dos Santos;MG;74;42;56.8
3125507;São Gonçalo do Rio Preto;MG;54;24;44.4
3126505;Francisco Badaró;MG;125;88;70.4
3135456;Jenipapo de Minas;MG;98;56;57.1
3127602;Gouveia;MG;161;66;41
3132503;Itamarandiba;MG;574;325;56.6
3104452;Aricanduva;MG;79;51;64.6
3141801;Minas Novas;MG;454;244;53.7
3138351;Leme do Prado;MG;106;72;67.9
3142502;Monjolos;MG;52;26;50
3153202;Presidente Juscelino;MG;65;30;46.2
3153301;Presidente Kubitschek;MG;57;38;66.7
3156007;Rio Vermelho;MG;188;120;63.8
3160207;Santo Antônio do Itambé;MG;51;23;45.1
3160603;Santo Hipólito;MG;51;18;35.3
3165909;Senador Modestino Gonçalves;MG;48;13;27.1
3166501;Serra Azul de Minas;MG;66;29;43.9
3167103;Serro;MG;376;154;41
3169703;Turmalina;MG;347;197;56.8
3171071;Veredinha;MG;92;42;45.7
3135100;Janaúba;MG;1133;562;49.6
3168606;Teófilo Otoni;MG;2205;1165;52.8
3104205;Arcos;MG;619;152;24.6
3152204;Porteirinha;MG;583;259;44.4
3143302;Montes Claros;MG;5959;2472;41.5
3105103;Bambuí;MG;421;114;27.1
3126000;Florestal;MG;173;60;34.7
3100203;Abaeté;MG;226;36;15.9
3103900;Araújos;MG;103;35;34
3107000;Biquinhas;MG;32;16;50
3107406;Bom Despacho;MG;823;377;45.8
3114006;Carmo da Mata;MG;128;52;40.6
3114204;Carmo do Cajuru;MG;338;194;57.4
3114501;Carmópolis de Minas;MG;283;88;31.1
3115607;Cedro do Abaeté;MG;27;14;51.9
3116605;Cláudio;MG;393;199;50.6
3119104;Corinto;MG;377;206;54.6
3117603;Conceição do Pará;MG;92;53;57.6
3119807;Córrego Danta;MG;33;12;36.4
3122306;Divinópolis;MG;3375;1679;49.7
3123205;Dores do Indaiá;MG;134;33;24.6
3124708;Estrela do Indaiá;MG;34;11;32.4
3130200;Igaratinga;MG;113;38;33.6
3130309;Iguatama;MG;83;25;30.1
3132206;Itaguara;MG;162;73;45.1
3133709;Itatiaiuçu;MG;247;162;65.6
3133808;Itaúna;MG;1244;483;38.8
3135308;Japaraíba;MG;93;46;49.5
3137205;Lagoa da Prata;MG;619;227;36.7
3138302;Leandro Ferreira;MG;53;36;67.9
3138807;Luz;MG;258;61;23.6
3139706;Maravilhas;MG;107;55;51.4
3140506;Martinho Campos;MG;211;107;50.7
3140704;Mateus Leme;MG;523;215;41.1
3136652;Juatuba;MG;519;186;35.8
3141306;Medeiros;MG;63;19;30.2
3142403;Moema;MG;84;23;27.4
3143500;Morada Nova de Minas;MG;141;87;61.7
3145208;Nova Serrana;MG;1635;433;26.5
3145802;Onça de Pitangui;MG;59;43;72.9
3146404;Paineiras;MG;42;19;45.2
3146503;Pains;MG;93;37;39.8
3146909;Papagaios;MG;206;51;24.8
3147105;Pará de Minas;MG;1558;482;30.9
3139409;Manhuaçu;MG;1218;477;39.2
3108008;Bom Sucesso;MG;214;81;37.9
3147709;Passa Tempo;MG;92;28;30.4
3148905;Pedra do Indaiá;MG;64;20;31.2
3149606;Pequi;MG;60;28;46.7
3149705;Perdigão;MG;148;38;25.7
3150604;Piracema;MG;88;31;35.2
3151404;Pitangui;MG;442;162;36.7
3115300;Cataguases;MG;942;284;30.1
3153707;Quartel Geral;MG;44;35;79.5
3160405;Santo Antônio do Monte;MG;354;129;36.4
3161809;São Gonçalo do Pará;MG;158;118;74.7
3163102;São José da Varginha;MG;71;23;32.4
3164605;São Sebastião do Oeste;MG;166;37;22.3
3168200;Tapiraí;MG;38;31;81.6
3169901;Ubá;MG;1335;485;36.3
3162807;São João Evangelista;MG;301;132;43.9
3100500;Açucena;MG;146;85;58.2
3144359;Naque;MG;90;27;30
3149952;Periquito;MG;128;97;75.8
3100609;Água Boa;MG;195;113;57.9
3101102;Aimorés;MG;428;217;50.7
3101805;Alpercata;MG;96;39;40.6
3113800;Carmésia;MG;144;134;93.1
3115706;Central de Minas;MG;89;77;86.5
3116803;Coluna;MG;111;45;40.5
3120839;Cuparaque;MG;71;30;42.3
3127370;Goiabeira;MG;54;23;42.6
3119203;Coroaci;MG;178;122;68.5
3122108;Divino das Laranjeiras;MG;92;46;50
3122207;Divinolândia de Minas;MG;133;86;64.7
3122603;Dom Joaquim;MG;75;44;58.7
3123106;Dores de Guanhães;MG;78;38;48.7
3123700;Engenheiro Caldas;MG;120;65;54.2
3125804;Fernandes Tourinho;MG;32;15;46.9
3126901;Frei Inocêncio;MG;132;62;47
3127305;Galiléia;MG;77;52;67.5
3161650;São Geraldo do Baixio;MG;48;31;64.6
3127503;Gonzaga;MG;91;64;70.3
3127701;Governador Valadares;MG;4250;1981;46.6
3128006;Guanhães;MG;483;192;39.8
3131802;Itabirinha;MG;118;87;73.7
3133204;Itanhomi;MG;190;84;44.2
3112653;Capitão Andrade;MG;92;61;66.3
3134103;Itueta;MG;90;63;70
3154309;Resplendor;MG;217;109;50.2
3139607;Mantena;MG;336;115;34.2
3162575;São João do Manteninha;MG;71;49;69
3144672;Nova Belém;MG;88;61;69.3
3140100;Marilac;MG;75;31;41.3
3140605;Materlândia;MG;59;21;35.6
3141504;Mendes Pimentel;MG;73;43;58.9
3161056;São Félix de Minas;MG;60;32;53.3
3144201;Nacip Raydan;MG;39;22;56.4
3148400;Paulistas;MG;61;32;52.5
3148608;Peçanha;MG;248;124;50
3112059;Cantagalo;MG;62;32;51.6
3156809;Sabinópolis;MG;230;111;48.3
3157500;Santa Efigênia de Minas;MG;51;23;45.1
3158201;Santa Maria do Suaçuí;MG;265;203;76.6
3136553;José Raydan;MG;90;55;61.1
3159506;Santa Rita do Itueto;MG;105;82;78.1
3161601;São Geraldo da Piedade;MG;58;48;82.8
3163003;São José da Safira;MG;80;41;51.2
3126950;Frei Lagonegro;MG;67;40;59.7
3163508;São José do Jacuri;MG;97;58;59.8
3164100;São Pedro do Suaçuí;MG;91;51;56
3164506;São Sebastião do Maranhão;MG;153;105;68.6
3165503;Sardoá;MG;125;101;80.8
3166105;Senhora do Porto;MG;43;24;55.8
3167707;Sobrália;MG;65;40;61.5
3169505;Tumiritinga;MG;107;74;69.2
3171501;Mathias Lobato;MG;56;40;71.4
3171808;Virginópolis;MG;148;90;60.8
3171907;Virgolândia;MG;66;39;59.1
3130606;Inconfidentes;MG;154;35;22.7
3107901;Bom Repouso;MG;136;43;31.6
3108305;Borda da Mata;MG;222;57;25.7
